worm.number,date,wormStrain,pathogenStrain,pathogenDose,doseLevel,timepoint,merontsPresent,sporesPresent,numEmbryos,experiment,experimenter,description,Infection Date,Plate Number,Total Worms,Spore Lot,Lot concentration,Total ul spore,Infection Round,40X OP50 (mL),Plate Size,Spores/cm2,Temp,infection.type,Staining Date,Stain type,Slide date,Slide number,Slide Box,Imaging Date
1,200714,JU1400,LUAm1,15M,Medium-High,72hpi,TRUE,FALSE,0,200714_JU1400_LUAm1_15M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,24,1000,2A,176000,85.22727273,1,0.25,6,0.530785563,21,continuous,200810,Sp.9 FISH + DY96,200811,24,4,200813
1,200714,JU1400,LUAm3,10M,Medium,72hpi,TRUE,FALSE,0,200714_JU1400_LUAm3_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,14,1000,1,100000,100,1,0.25,6,0.353857042,21,continuous,200810,Sp.9 FISH + DY96,200811,14,4,200813
1,200714,JU1400,MAM1,4M,Medium,72hpi,TRUE,FALSE,0,200714_JU1400_MAM1_4M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,12,1000,1,370000,10.81081081,1,0.25,6,0.141542817,21,continuous,200810,microB FISH + DY96,200811,12,4,200813
1,200714,JU1400,MAM1,8M,High,72hpi,TRUE,FALSE,6,200714_JU1400_MAM1_8M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,29,1000,2A,370000,21.62162162,1,0.25,6,0.283085633,21,continuous,200810,microB FISH + DY96,200811,29,4,200813
1,200714,MY1,ERTm5,1.75M,Medium,72hpi,TRUE,FALSE,9,200714_MY1_ERTm5_1.75M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,21,1000,2,427000,4.098360656,1,0.25,6,0.061924982,21,continuous,200810,microB FISH + DY96,200811,21,4,200813
1,200714,MY1,ERTm5,3.5M,High,72hpi,TRUE,FALSE,9,200714_MY1_ERTm5_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,22,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200810,microB FISH + DY96,200811,22,4,200813
1,200714,MY1,LUAm1,0M,Mock,72hpi,FALSE,FALSE,6,200714_MY1_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,9,1000,2A,176000,0,1,0.25,6,0,21,continuous,200810,Sp.9 FISH + DY96,200811,9,4,200813
1,200714,MY1,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200714_MY1_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,10,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200810,Sp.9 FISH + DY96,200811,10,4,200813
1,200714,MY1,LUAm1,15M,Medium-High,72hpi,TRUE,FALSE,0,200714_MY1_LUAm1_15M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,27,1000,2A,176000,85.22727273,1,0.25,6,0.530785563,21,continuous,200810,Sp.9 FISH + DY96,200811,27,4,200813
1,200714,N2,AWRm78,3.5M,High,72hpi,TRUE,TRUE,9,200714_N2_AWRm78_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,15,1000,1,63625,55.00982318,1,0.25,6,0.123849965,21,continuous,200810,microB FISH + DY96,200811,15,4,200813
1,200714,N2,ERTm5,1.75M,Medium,72hpi,TRUE,TRUE,16,200714_N2_ERTm5_1.75M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,17,1000,2,427000,4.098360656,1,0.25,6,0.061924982,21,continuous,200810,microB FISH + DY96,200811,17,4,200813
1,200714,N2,ERTm5,3.5M,High,72hpi,TRUE,TRUE,9,200714_N2_ERTm5_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,18,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200810,microB FISH + DY96,200811,18,4,200813
1,200714,N2,LUAm1,0M,Mock,72hpi,FALSE,FALSE,11,200714_N2_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,1,1000,2A,176000,0,1,0.25,6,0,21,continuous,200810,Sp.9 FISH + DY96,200811,1,4,200813
1,200714,N2,LUAm1,10M,Medium,72hpi,TRUE,FALSE,11,200714_N2_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,2,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200810,Sp.9 FISH + DY96,200811,2,4,200813
1,200714,N2,LUAm3,10M,Medium,72hpi,TRUE,FALSE,9,200714_N2_LUAm3_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,13,1000,1,100000,100,1,0.25,6,0.353857042,21,continuous,200810,Sp.9 FISH + DY96,200811,13,4,200813
1,200714,N2,MAM1,4M,Medium,72hpi,TRUE,FALSE,10,200714_N2_MAM1_4M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,11,1000,1,370000,10.81081081,1,0.25,6,0.141542817,21,continuous,200810,microB FISH + DY96,200811,11,4,200813
1,200714,N2,MAM1,8M,High,72hpi,TRUE,FALSE,9,200714_N2_MAM1_8M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200711,28,1000,2A,370000,21.62162162,1,0.25,6,0.283085633,21,continuous,200810,microB FISH + DY96,200811,28,4,200813
1,200721,ED3052A,LUAm1,0M,Mock,72hpi,FALSE,FALSE,12,200721_ED3052A_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,5,1000,2A,176000,0,1,0.25,6,0,21,continuous,200817,Sp.9 FISH + DY96,200818,5,4,200819
1,200721,ED3052A,LUAm1,10M,Medium,72hpi,TRUE,FALSE,6,200721_ED3052A_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,6,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,6,4,200819
1,200721,ED3052B,LUAm1,0M,Mock,72hpi,FALSE,FALSE,10,200721_ED3052B_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,7,1000,2A,176000,0,1,0.25,6,0,21,continuous,200817,Sp.9 FISH + DY96,200818,7,4,200819
1,200721,ED3052B,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200721_ED3052B_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,8,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,8,4,200819
1,200721,JU1400,AWRm78,3.5M,High,72hpi,TRUE,FALSE,0,200721_JU1400_AWRm78_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,16,1000,1,63625,55.00982318,1,0.25,6,0.123849965,21,continuous,200817,microB FISH + DY96,200818,16,4,200910
1,200721,JU1400,ERTm5,1.75M,Medium,72hpi,FALSE,FALSE,5,200721_JU1400_ERTm5_1.75M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,19,1000,2,427000,4.098360656,1,0.25,6,0.061924982,21,continuous,200817,microB FISH + DY96,200818,19,4,200910
1,200721,JU1400,ERTm5,3.5M,High,72hpi,TRUE,FALSE,3,200721_JU1400_ERTm5_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,20,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200817,microB FISH + DY96,200818,20,4,200910
1,200721,JU1400,LUAm1,0M,Mock,72hpi,FALSE,FALSE,7,200721_JU1400_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,3,1000,2A,176000,0,1,0.25,6,0,21,continuous,200817,Sp.9 FISH + DY96,200818,3,4,200819
1,200721,JU1400,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200721_JU1400_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,4,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,4,4,200819
1,200721,JU1400,LUAm3,10M,Medium,72hpi,TRUE,FALSE,0,200721_JU1400_LUAm3_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,14,1000,1,100000,100,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,14,4,200910
1,200721,JU1400,MAM1,4M,Medium,72hpi,TRUE,FALSE,4,200721_JU1400_MAM1_4M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,12,1000,1,370000,10.81081081,1,0.25,6,0.141542817,21,continuous,200817,microB FISH + DY96,200818,12,4,200910
1,200721,JU1400,MAM1,8M,High,72hpi,TRUE,FALSE,3,200721_JU1400_MAM1_8M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,24,1000,2A,370000,21.62162162,1,0.25,6,0.283085633,21,continuous,200817,microB FISH + DY96,200818,24,4,200910
1,200721,MY1,ERTm5,1.75M,Medium,72hpi,TRUE,TRUE,15,200721_MY1_ERTm5_1.75M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,21,1000,2,427000,4.098360656,1,0.25,6,0.061924982,21,continuous,200817,microB FISH + DY96,200818,21,4,200910
1,200721,MY1,ERTm5,3.5M,High,72hpi,TRUE,TRUE,9,200721_MY1_ERTm5_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,22,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200817,microB FISH + DY96,200818,22,4,200910
1,200721,MY1,LUAm1,0M,Mock,72hpi,FALSE,FALSE,10,200721_MY1_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,9,1000,2A,176000,0,1,0.25,6,0,21,continuous,200817,Sp.9 FISH + DY96,200818,9,4,200819
1,200721,MY1,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200721_MY1_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,10,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,10,4,200819
1,200721,N2,AWRm78,3.5M,High,72hpi,TRUE,TRUE,4,200721_N2_AWRm78_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,15,1000,1,63625,55.00982318,1,0.25,6,0.123849965,21,continuous,200817,microB FISH + DY96,200818,15,4,200910
1,200721,N2,ERTm5,1.75M,Medium,72hpi,TRUE,TRUE,8,200721_N2_ERTm5_1.75M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,17,1000,2,427000,4.098360656,1,0.25,6,0.061924982,21,continuous,200817,microB FISH + DY96,200818,17,4,200910
1,200721,N2,ERTm5,3.5M,High,72hpi,TRUE,TRUE,6,200721_N2_ERTm5_3.5M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,18,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200817,microB FISH + DY96,200818,18,4,200910
1,200721,N2,LUAm1,0M,Mock,72hpi,FALSE,FALSE,20,200721_N2_LUAm1_0M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,1,1000,2A,176000,0,1,0.25,6,0,21,continuous,200817,Sp.9 FISH + DY96,200818,1,4,200819
1,200721,N2,LUAm1,10M,Medium,72hpi,TRUE,FALSE,10,200721_N2_LUAm1_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,2,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,2,4,200819
1,200721,N2,LUAm3,10M,Medium,72hpi,TRUE,FALSE,11,200721_N2_LUAm3_10M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,13,1000,1,100000,100,1,0.25,6,0.353857042,21,continuous,200817,Sp.9 FISH + DY96,200818,13,4,200910
1,200721,N2,MAM1,4M,Medium,72hpi,TRUE,FALSE,21,200721_N2_MAM1_4M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,11,1000,1,370000,10.81081081,1,0.25,6,0.141542817,21,continuous,200817,microB FISH + DY96,200818,11,4,200910
1,200721,N2,MAM1,8M,High,72hpi,TRUE,TRUE,16,200721_N2_MAM1_8M_72hpi,CM,Lua1 continuous Infection test JU1400 and ED3052,200718,23,1000,2A,370000,21.62162162,1,0.25,6,0.283085633,21,continuous,200817,microB FISH + DY96,200818,23,4,200910
1,200821,AWR144,LUAm1,0M,Mock,72hpi,FALSE,FALSE,23,200821_AWR144_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,7,1000,2A,176000,0,1,0.25,6,0,21,continuous,200831,Sp.9 FISH + DY96,200903,7,4,200912
1,200821,AWR144,LUAm1,10M,Medium,72hpi,TRUE,FALSE,9,200821_AWR144_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,8,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200831,Sp.9 FISH + DY96,200903,8,4,200912
1,200821,AWR145,LUAm1,0M,Mock,72hpi,FALSE,FALSE,30,200821_AWR145_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,9,1000,2A,176000,0,1,0.25,6,0,21,continuous,200831,Sp.9 FISH + DY96,200903,9,4,200912
1,200821,AWR145,LUAm1,10M,Medium,72hpi,TRUE,FALSE,2,200821_AWR145_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,10,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200831,Sp.9 FISH + DY96,200903,10,4,200912
1,200821,JU1400,LUAm1,0M,Mock,72hpi,FALSE,FALSE,15,200821_JU1400_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,3,1000,2A,176000,0,1,0.25,6,0,21,continuous,200831,Sp.9 FISH + DY96,200903,3,4,200912
1,200821,JU1400,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200821_JU1400_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,4,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200831,Sp.9 FISH + DY96,200903,4,4,200912
1,200821,JU1400,LUAm1-HK,10M,Medium,72hpi,FALSE,FALSE,14,200821_JU1400_LUAm1-HK_10M_72hpi,CM,Heat-kill test,200818,28,10000,2A,176000,56.81818182,1,0.25,10,0.127388535,21,cont-heat,200831,Sp.9 FISH + DY96,200903,28,4,200917
1,200821,JU1400,LUAm1-pel,10M,Medium,72hpi,TRUE,FALSE,0,200821_JU1400_LUAm1-pel_10M_72hpi,CM,Heat-kill test,200818,32,10000,2A,176000,56.81818182,1,0.25,10,0.127388535,21,cont-spore-pellet,200831,Sp.9 FISH + DY96,200903,32,4,200917
1,200821,JU1400,LUAm1-sup,10M,Medium,72hpi,FALSE,FALSE,13,200821_JU1400_LUAm1-sup_10M_72hpi,CM,Heat-kill test,200818,30,10000,2A,176000,56.81818182,1,0.25,10,0.127388535,21,cont-spore-sup,200831,Sp.9 FISH + DY96,200903,30,4,200917
1,200821,N2,LUAm1,0M,Mock,72hpi,FALSE,FALSE,12,200821_N2_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,1,1000,2A,176000,0,1,0.25,6,0,21,continuous,200831,Sp.9 FISH + DY96,200903,1,4,200912
1,200821,N2,LUAm1,10M,Medium,72hpi,TRUE,FALSE,9,200821_N2_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,2,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200831,Sp.9 FISH + DY96,200903,2,4,200912
1,200821,N2,LUAm1-HK,10M,Medium,72hpi,FALSE,FALSE,12,200821_N2_LUAm1-HK_10M_72hpi,CM,Heat-kill test,200818,27,10000,2A,176000,56.81818182,1,0.25,10,0.127388535,21,cont-heat,200831,Sp.9 FISH + DY96,200903,27,4,200917
1,200821,N2,LUAm1-pel,10M,Medium,72hpi,TRUE,FALSE,9,200821_N2_LUAm1-pel_10M_72hpi,CM,Heat-kill test,200818,31,10000,2A,176000,56.81818182,1,0.25,10,0.127388535,21,cont-spore-pellet,200831,Sp.9 FISH + DY96,200903,31,4,200917
1,200821,N2,LUAm1-sup,10M,Medium,72hpi,FALSE,FALSE,24,200821_N2_LUAm1-sup_10M_72hpi,CM,Heat-kill test,200818,29,10000,2A,176000,56.81818182,1,0.25,10,0.127388535,21,cont-spore-sup,200831,Sp.9 FISH + DY96,200903,29,4,200917
1,200821,VC40171,LUAm1,0M,Mock,72hpi,FALSE,FALSE,10,200821_VC40171_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,5,1000,2A,176000,0,1,0.25,6,0,21,continuous,200831,Sp.9 FISH + DY96,200903,5,4,200912
1,200821,VC40171,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200821_VC40171_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200818,6,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200831,Sp.9 FISH + DY96,200903,6,4,200912
1,200825,AWR144,LUAm1,0M,Mock,72hpi,FALSE,FALSE,14,200825_AWR144_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,7,1000,2A,176000,0,1,0.25,6,0,21,continuous,200903,Sp.9 FISH + DY96,200908,7,3,200921
1,200825,AWR144,LUAm1,10M,Medium,72hpi,TRUE,FALSE,16,200825_AWR144_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,8,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200903,Sp.9 FISH + DY96,200908,8,3,200921
1,200825,AWR145,LUAm1,0M,Mock,72hpi,FALSE,FALSE,17,200825_AWR145_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,9,1000,2A,176000,0,1,0.25,6,0,21,continuous,200903,Sp.9 FISH + DY96,200908,9,3,200921
1,200825,AWR145,LUAm1,10M,Medium,72hpi,TRUE,FALSE,6,200825_AWR145_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,10,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200903,Sp.9 FISH + DY96,200908,10,3,200921
1,200825,JU1400,LUAm1,0M,Mock,72hpi,FALSE,FALSE,10,200825_JU1400_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,3,1000,2A,176000,0,1,0.25,6,0,21,continuous,200903,Sp.9 FISH + DY96,200908,3,3,200918
1,200825,JU1400,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200825_JU1400_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,4,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200903,Sp.9 FISH + DY96,200908,4,3,200918
1,200825,N2,LUAm1,0M,Mock,72hpi,FALSE,FALSE,26,200825_N2_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,1,1000,2A,176000,0,1,0.25,6,0,21,continuous,200903,Sp.9 FISH + DY96,200908,1,3,200918
1,200825,N2,LUAm1,10M,Medium,72hpi,TRUE,FALSE,13,200825_N2_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,2,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200903,Sp.9 FISH + DY96,200908,2,3,200918
1,200825,VC40171,LUAm1,0M,Mock,72hpi,FALSE,FALSE,8,200825_VC40171_LUAm1_0M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,5,1000,2A,176000,0,1,0.25,6,0,21,continuous,200903,Sp.9 FISH + DY96,200908,5,3,200918
1,200825,VC40171,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200825_VC40171_LUAm1_10M_72hpi,CM,"Lua1 continuous Infection test 6X NIL, VC40171, RNAseq",200822,6,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200903,Sp.9 FISH + DY96,200908,6,3,200918
1,200904,AWR144,ERTm5,3.5M,High,72hpi,TRUE,TRUE,4,200904_AWR144_ERTm5_3.5M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,13,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200907,microB FISH + DY96,200908,13,5,200929
1,200904,AWR144,LUAm1,0M,Mock,72hpi,FALSE,FALSE,16,200904_AWR144_LUAm1_0M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,7,1000,2A,176000,0,1,0.25,6,0,21,continuous,200907,Sp.9 FISH + DY96,200908,7,5,200929
1,200904,AWR144,LUAm1,10M,Medium,72hpi,TRUE,FALSE,13,200904_AWR144_LUAm1_10M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,8,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200907,Sp.9 FISH + DY96,200908,8,5,200929
1,200904,AWR145,ERTm5,3.5M,High,72hpi,TRUE,TRUE,3,200904_AWR145_ERTm5_3.5M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,14,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200907,microB FISH + DY96,200908,14,5,200929
1,200904,AWR145,LUAm1,0M,Mock,72hpi,FALSE,FALSE,19,200904_AWR145_LUAm1_0M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,9,1000,2A,176000,0,1,0.25,6,0,21,continuous,200907,Sp.9 FISH + DY96,200908,9,5,200929
1,200904,AWR145,LUAm1,10M,Medium,72hpi,TRUE,FALSE,7,200904_AWR145_LUAm1_10M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,10,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200907,Sp.9 FISH + DY96,200908,10,5,200929
1,200904,JU1400,ERTm5,0.2M,Minimal,72hpi,TRUE,FALSE,8,200904_JU1400_ERTm5_0.2M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,20,1000,2,427000,0.468384075,1,0.25,6,0.007077141,21,continuous,200907,microB FISH + DY96,200908,20,5,200929
1,200904,JU1400,ERTm5,0.35M,Very Low,72hpi,FALSE,FALSE,2,200904_JU1400_ERTm5_0.35M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,19,1000,2,427000,0.819672131,1,0.25,6,0.012384996,21,continuous,200907,microB FISH + DY96,200908,19,5,200929
1,200904,JU1400,ERTm5,0.875M,Low,72hpi,TRUE,FALSE,9,200904_JU1400_ERTm5_0.875M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,18,1000,2,427000,2.049180328,1,0.25,6,0.030962491,21,continuous,200907,microB FISH + DY96,200908,18,5,200929
1,200904,JU1400,ERTm5,3.5M,High,72hpi,TRUE,FALSE,5,200904_JU1400_ERTm5_3.5M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,12,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200907,microB FISH + DY96,200908,12,5,200929
1,200904,JU1400,LUAm1,0M,Mock,72hpi,FALSE,FALSE,14,200904_JU1400_LUAm1_0M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,3,1000,2A,176000,0,1,0.25,6,0,21,continuous,200907,Sp.9 FISH + DY96,200908,3,5,200929
1,200904,JU1400,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200904_JU1400_LUAm1_10M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,4,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200907,Sp.9 FISH + DY96,200908,4,5,200929
1,200904,N2,ERTm5,0.2M,Minimal,72hpi,TRUE,TRUE,17,200904_N2_ERTm5_0.2M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,17,1000,2,427000,0.468384075,1,0.25,6,0.007077141,21,continuous,200907,microB FISH + DY96,200908,17,5,200929
1,200904,N2,ERTm5,0.35M,Very Low,72hpi,TRUE,FALSE,16,200904_N2_ERTm5_0.35M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,16,1000,2,427000,0.819672131,1,0.25,6,0.012384996,21,continuous,200907,microB FISH + DY96,200908,16,5,200929
1,200904,N2,ERTm5,0.875M,Low,72hpi,TRUE,FALSE,11,200904_N2_ERTm5_0.875M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,15,1000,2,427000,2.049180328,1,0.25,6,0.030962491,21,continuous,200907,microB FISH + DY96,200908,15,5,200929
1,200904,N2,ERTm5,3.5M,High,72hpi,TRUE,TRUE,1,200904_N2_ERTm5_3.5M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,11,1000,2,427000,8.196721311,1,0.25,6,0.123849965,21,continuous,200907,microB FISH + DY96,200908,11,5,200929
1,200904,N2,LUAm1,0M,Mock,72hpi,FALSE,FALSE,22,200904_N2_LUAm1_0M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,1,1000,2A,176000,0,1,0.25,6,0,21,continuous,200907,Sp.9 FISH + DY96,200908,1,5,200929
1,200904,N2,LUAm1,10M,Medium,72hpi,TRUE,FALSE,12,200904_N2_LUAm1_10M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,2,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200907,Sp.9 FISH + DY96,200908,2,5,200929
1,200904,VC40171,LUAm1,0M,Mock,72hpi,FALSE,FALSE,4,200904_VC40171_LUAm1_0M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,5,1000,2A,176000,0,1,0.25,6,0,21,continuous,200907,Sp.9 FISH + DY96,200908,5,5,200929
1,200904,VC40171,LUAm1,10M,Medium,72hpi,TRUE,FALSE,0,200904_VC40171_LUAm1_10M_72hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,6,1000,2A,176000,56.81818182,1,0.25,6,0.353857042,21,continuous,200907,Sp.9 FISH + DY96,200908,6,5,200929
1,200905,JU1400,ERTm5-96H,0M,Mock,96hpi,FALSE,FALSE,9,200905_JU1400_ERTm5-96H_0M_96hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,26,1000,2,427000,0,1,0.25,6,0,21,continuous,200907,microB FISH + DY96,200908,26,5,201015
1,200905,JU1400,ERTm5-96H,1.75M,Medium,96hpi,TRUE,TRUE,15,200905_JU1400_ERTm5-96H_1.75M_96hpi,CM,"NIL tests for Lua1 and ERTM5, low dose ERTM5 tests",200901,23,1000,2,427000,4.098360656,1,0.25,6,0.061924982,21,continuous,200907,microB FISH + DY96,200908,23,5,201015
